stamp_s,state,stop_count,pose_x,pose_y,pose_yaw,ref_x,ref_y,ref_yaw,ref_curvature,target_str,act_str,v_ref,act_v,dx,dy,dyaw
1788451504.875928,searching_for_gap,0,0.007120738971766222,-0.004558905258408627,-0.0016584732090403342,1.5,0.0,0.0,0.0,0.0,-0.0044346959330141544,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.8851974,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.005286907311528921,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.895696,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.0049673281610012054,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.9076016,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.0027569043450057507,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.9154062,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.0021976404823362827,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.9264286,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.0024106933269649744,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.9378078,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.003582484321668744,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.9453921,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.003742273896932602,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.9554923,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.003103115363046527,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.9683957,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.0029965888243168592,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.9752057,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.0010258496040478349,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.9853983,searching_for_gap,0,0.006296740992231584,-0.003783020504302161,-0.0014643423790623444,1.5,0.0,0.0,0.0,0.0,-0.0011856392957270145,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.9952128,searching_for_gap,0,0.007172356267314446,-0.004287940253826854,-0.0012154276189466628,1.5,0.0,0.0,0.0,0.0,-0.00025353292585350573,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
